access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
517,0,0,6,0,84,0
518,0,0,3,0,36,0
519,0,0,3,0,52,0
520,0,0,0,0,64,0
521,0,0,6,0,49,0
522,0,0,6,0,104,0
523,0,0,6,0,101,0
524,0,0,6,0,92,0
525,0,0,3,0,67,0
526,0,1,6,0,79,0
527,0,0,12,0,124,0
528,0,0,9,0,76,0
529,0,1,9,0,68,0
530,0,0,0,0,75,0
531,0,1,21,0,91,0
532,0,0,12,0,86,0
533,0,1,3,0,91,0
534,0,0,6,0,94,0
535,0,0,12,0,86,0
536,0,0,3,0,101,0
537,0,0,12,0,128,0
538,0,0,3,0,107,0
539,0,0,6,0,175,0
540,0,0,3,0,135,0
541,0,0,6,0,156,0
542,0,0,12,0,133,0
543,0,0,0,0,81,0
544,0,0,9,0,67,0
545,0,0,6,0,47,0
546,0,0,12,0,105,0
547,0,0,9,0,103,0
548,0,0,3,0,92,0
549,0,0,12,0,97,0
550,0,1,3,0,82,0
551,0,0,9,0,85,0
552,0,1,15,0,133,0
553,0,0,9,0,111,0
554,0,0,15,0,124,0
555,0,1,0,0,104,0
556,0,0,12,0,125,0
557,0,0,9,0,108,0
558,0,0,9,0,147,0
559,0,0,12,0,85,0
560,0,0,6,0,94,0
561,0,0,6,0,79,0
562,0,2,9,0,111,0
563,0,2,3,0,143,0
564,0,2,6,0,181,0
565,0,3,6,0,174,0
566,0,2,3,0,156,0
567,0,0,9,0,98,0
568,0,2,3,0,80,0
569,0,2,0,0,82,0
570,0,4,9,0,114,0
571,0,1,0,0,109,0
572,0,0,6,0,81,0
573,0,1,3,0,69,0
574,0,2,3,0,113,0
575,0,0,0,0,113,0
576,0,2,0,0,121,0
577,0,0,6,0,112,0
578,0,0,3,0,135,0
579,0,0,3,0,91,0
580,0,0,3,0,87,0
581,0,1,6,0,60,0
582,0,0,0,0,82,0
583,0,0,0,0,96,0
584,0,0,0,0,102,0
585,0,0,3,0,109,0
586,0,0,6,0,82,0
587,0,0,3,0,54,0
588,0,0,12,0,76,0
589,0,0,9,0,56,0
590,0,0,0,0,86,0
591,0,0,9,0,74,0
592,0,0,3,0,53,0
593,0,0,3,0,84,0
594,0,0,3,0,92,0
595,0,0,0,0,56,0
596,0,0,0,0,46,0
597,0,0,3,0,64,0
598,0,0,0,0,45,0
599,0,1,6,0,39,0
600,0,0,3,0,67,0
601,0,1,3,0,96,0
602,0,0,6,0,93,0
603,0,0,6,0,61,0
604,0,0,3,0,64,0
605,0,0,3,0,105,0
606,0,1,0,0,60,0
607,0,0,0,0,58,0
608,0,0,9,0,49,0
609,0,0,3,0,36,0
610,0,0,3,0,26,0
611,0,0,15,0,107,0
612,0,1,3,0,68,0
613,0,1,3,0,69,0
614,0,0,9,0,63,0
615,0,1,3,0,52,0
616,0,0,6,0,64,0
617,0,0,3,0,34,0
618,0,0,0,0,31,0
619,0,0,6,0,82,0
620,0,0,3,0,99,0
621,0,0,6,0,80,0
622,0,0,3,0,81,0
623,0,0,3,0,47,0
624,0,0,3,0,63,0
625,0,0,9,0,58,0
626,0,0,6,0,83,0
627,0,0,6,0,48,0
628,0,0,0,0,75,0
629,0,0,6,0,52,0
630,0,0,0,0,76,0
631,0,0,6,0,29,0
632,0,1,3,0,39,0
633,0,0,12,0,61,0
634,0,0,6,0,75,0
635,0,0,3,0,46,0
636,0,1,0,0,62,0
637,0,0,3,0,42,0
638,0,0,3,0,38,0
639,0,0,0,0,48,0
640,0,0,0,0,43,0
641,0,0,0,0,75,0
642,0,0,3,0,65,0
643,0,0,6,0,60,0
644,0,0,3,0,79,0
645,0,0,3,0,41,0
646,0,0,0,0,70,0
647,0,0,3,0,50,0
648,0,0,3,0,46,0
649,0,0,0,0,31,0
650,0,0,0,0,33,0
651,0,0,0,0,71,0
652,0,0,0,0,92,0
653,0,0,0,0,76,0
654,0,0,0,0,51,0
655,0,0,0,0,30,0
656,0,0,3,0,21,0
657,0,0,3,0,52,0
658,0,0,3,0,19,0
659,0,0,3,0,43,0
660,0,0,0,0,59,0
661,0,0,0,0,58,0
662,0,0,3,0,55,0
663,0,1,0,0,56,0
664,0,0,6,0,48,0
665,0,0,0,0,28,0
666,0,1,15,0,19,0
667,0,0,0,0,17,0
668,0,0,3,0,14,0
669,0,0,0,0,32,0
670,0,0,0,0,46,0
671,0,0,12,0,41,0
672,0,0,0,0,38,0
673,0,0,6,0,28,0
674,0,0,0,0,12,0
675,0,1,0,0,25,0
676,0,0,0,0,38,0
677,0,0,0,0,27,0
678,0,0,0,0,35,0
679,0,0,3,0,26,0
680,0,0,3,0,78,0
681,0,0,6,0,63,0
682,0,0,3,0,63,0
683,0,0,0,0,34,0
684,0,0,0,0,9,0
685,0,0,0,0,16,0
686,0,0,0,0,40,0
687,0,0,3,0,56,0
688,0,0,3,0,72,0
689,0,0,0,0,54,0
690,0,0,6,0,62,0
691,0,0,0,0,59,0
692,0,0,0,0,54,0
693,0,0,0,0,33,0
694,0,0,3,0,33,0
695,0,0,0,0,59,0
696,0,0,3,0,44,0
697,0,0,0,0,46,0
698,0,0,0,0,57,0
699,0,1,3,0,42,0
700,0,0,3,0,60,0
701,0,0,0,0,28,0
702,0,0,0,0,22,0
703,0,0,3,0,38,0
704,0,0,0,0,38,0
705,0,0,3,0,56,0
706,0,0,3,0,74,0
