access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
472,0,1,0,11,87,0
473,0,1,0,23,150,0
474,0,0,9,22,127,0
475,0,0,12,21,120,0
476,0,0,3,23,155,0
477,0,0,12,19,117,0
478,0,0,6,23,105,0
479,0,0,6,20,96,0
480,0,0,0,21,150,0
481,0,0,6,17,170,0
482,0,0,12,19,120,0
483,0,0,3,16,158,0
484,0,0,0,8,98,0
485,0,0,9,11,121,0
486,0,0,3,16,90,0
487,0,0,3,4,117,0
488,0,0,9,13,85,0
489,0,0,6,20,149,0
490,0,0,0,33,123,0
491,0,0,3,29,107,0
492,0,0,3,28,107,0
493,0,0,6,23,90,0
494,0,0,3,23,120,0
495,0,0,6,24,94,0
496,0,0,0,29,184,0
497,0,0,0,11,147,0
498,0,0,3,6,86,0
499,0,0,3,7,71,0
500,0,0,6,18,111,0
501,0,0,6,22,70,0
502,0,0,6,36,151,0
503,0,0,3,26,110,0
504,0,0,9,24,142,0
505,0,0,3,8,81,0
506,0,1,3,24,128,0
507,0,0,0,36,138,0
508,0,0,6,26,146,0
509,0,0,9,35,170,0
510,0,0,0,27,178,0
511,0,1,0,26,149,0
512,0,0,3,2,157,0
513,0,0,3,15,107,0
514,0,0,3,5,69,0
515,0,1,3,7,102,0
516,0,0,3,34,141,0
517,0,0,9,6,65,0
518,0,0,6,5,58,0
519,0,0,0,13,41,0
520,0,0,15,30,67,0
521,1,1,6,20,49,0
522,0,0,9,15,106,0
523,0,0,6,7,112,0
524,0,0,0,23,78,0
525,0,0,3,7,73,0
526,0,0,9,16,87,0
527,0,1,6,17,99,0
528,0,0,3,14,71,0
529,0,1,9,17,69,0
530,0,0,9,17,80,0
531,0,0,9,8,97,0
532,0,0,9,19,96,0
533,1,1,12,13,87,0
534,0,0,6,14,97,0
535,0,0,9,20,57,0
536,0,0,6,20,87,0
537,0,0,6,7,101,0
538,0,0,3,10,114,0
539,0,0,0,18,136,0
540,0,0,9,29,158,0
541,0,0,6,22,141,0
542,0,0,3,22,151,0
543,0,0,12,11,88,0
544,0,0,12,10,63,0
545,0,0,12,13,50,0
546,0,0,9,5,106,0
547,0,0,6,26,105,0
548,0,2,0,18,100,0
549,0,0,6,15,95,0
550,0,0,9,14,95,0
551,0,0,9,10,96,0
552,0,0,12,20,98,0
553,0,0,24,14,96,0
554,0,0,12,28,86,0
555,0,0,6,34,95,0
556,0,1,3,25,119,0
557,0,0,15,14,125,0
558,0,0,12,15,145,0
559,0,0,3,21,114,0
560,0,1,0,15,94,0
561,0,0,0,11,62,0
562,0,1,9,12,103,0
563,0,2,0,13,142,0
564,0,2,6,33,152,0
565,0,5,3,11,170,0
566,1,3,0,9,149,0
567,1,1,0,4,86,0
568,0,1,0,5,95,0
569,0,3,0,1,89,0
570,0,1,6,7,119,0
571,0,1,0,2,106,0
572,0,1,3,2,87,0
573,0,0,0,9,65,0
574,0,2,0,10,79,0
575,0,1,3,23,101,0
576,0,0,3,27,128,0
577,0,0,0,9,84,0
578,0,0,0,12,159,0
579,0,1,3,8,95,0
580,0,0,3,3,111,0
581,0,0,0,10,64,0
582,0,0,0,1,68,0
583,0,0,0,1,77,0
584,0,0,3,9,131,0
585,0,0,6,14,103,0
586,0,0,3,6,76,0
587,0,0,6,3,61,0
588,0,0,3,11,67,0
589,0,0,6,4,61,0
590,0,0,6,1,78,0
591,0,0,6,0,79,0
592,0,0,3,4,67,0
593,0,0,3,18,72,0
594,0,0,0,12,83,0
595,0,0,0,5,87,0
596,0,0,3,9,57,0
597,0,0,6,2,49,0
598,0,0,0,4,57,0
599,0,1,6,6,26,0
600,0,1,6,4,54,0
601,0,0,3,6,80,0
602,0,0,0,17,91,0
603,0,0,9,12,71,0
604,0,1,3,3,59,0
605,0,0,0,8,95,0
606,0,0,0,13,83,0
607,0,0,3,0,62,0
608,0,0,6,2,56,0
609,0,0,3,2,39,0
610,0,0,3,1,37,0
611,0,1,18,8,98,0
612,0,0,3,4,59,0
613,0,1,0,17,65,0
614,0,1,3,4,48,0
615,0,0,0,7,55,0
616,0,0,0,8,49,0
617,0,0,6,14,31,0
618,0,0,9,3,35,0
619,0,0,3,1,50,0
620,0,0,0,8,96,0
621,0,0,3,8,81,0
622,0,0,0,13,85,0
623,0,0,0,4,41,0
624,0,0,6,8,60,0
625,0,0,0,5,62,0
