access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
516,0,9,6,0,441,0
517,0,5,15,0,189,0
518,0,14,9,0,497,0
519,0,12,6,0,245,0
520,0,6,15,0,256,0
521,0,6,9,23,277,0
522,0,11,18,21,363,0
523,0,6,0,0,282,0
524,0,4,9,1,819,0
525,0,6,12,0,295,0
526,0,2,9,0,555,0
527,0,9,6,1,333,0
528,0,8,6,0,168,0
529,0,2,3,0,94,0
530,0,5,6,0,717,0
531,0,7,6,0,357,0
532,0,8,0,0,300,0
533,0,4,3,1,421,0
534,0,7,3,0,375,0
535,0,7,3,0,175,0
536,0,7,3,0,365,0
537,0,8,9,0,257,0
538,0,7,6,0,77,0
539,0,5,6,0,143,0
540,0,6,0,0,317,0
541,0,6,3,0,265,0
542,0,8,6,0,208,0
543,0,8,9,21,323,0
544,0,10,3,0,157,0
545,0,6,3,0,253,0
546,0,6,6,2,186,0
547,0,13,6,21,209,0
548,0,5,6,0,103,0
549,0,9,6,0,68,0
550,0,6,6,0,68,0
551,0,5,15,0,106,0
552,0,9,0,0,349,0
553,0,5,3,1,268,0
554,0,3,12,2,67,0
555,0,8,24,42,377,0
556,0,7,0,1,112,0
557,0,5,18,1,97,0
558,0,5,3,1,136,0
559,0,7,3,0,76,0
560,0,2,6,0,161,0
561,0,6,0,0,105,0
562,0,6,3,0,83,0
563,0,5,6,0,72,0
564,0,8,3,0,151,0
565,0,8,3,0,113,0
566,0,6,3,0,219,0
567,0,13,3,0,251,0
568,0,7,3,20,215,0
569,0,7,0,21,368,0
570,0,10,3,0,85,0
571,0,7,15,0,125,0
572,0,1,9,0,61,0
573,0,6,3,1,167,0
574,0,4,30,0,110,0
575,0,7,30,0,93,0
576,0,3,6,0,203,0
577,0,1,6,0,81,0
578,0,4,0,0,111,0
579,0,3,6,0,74,0
580,0,1,3,0,67,0
581,0,7,6,21,274,0
582,0,1,6,42,512,0
583,0,3,6,20,138,0
584,0,0,3,20,211,0
585,0,1,15,0,68,0
586,0,1,15,0,53,0
587,0,2,12,0,218,0
588,0,1,3,0,87,0
589,0,4,3,0,114,0
590,0,3,9,40,294,0
591,0,3,9,17,259,0
592,0,3,3,2,283,0
593,0,1,0,0,62,0
594,0,1,3,22,196,0
595,0,2,9,0,149,0
596,0,2,0,19,243,0
597,0,3,6,5,88,0
598,0,1,3,16,394,0
599,0,3,3,0,105,0
600,0,1,0,17,162,0
601,0,2,0,3,100,0
602,0,2,3,0,106,0
603,0,1,3,0,289,0
604,0,1,0,0,114,0
605,0,1,0,0,59,0
606,0,4,3,0,335,0
607,0,1,0,0,231,0
608,0,0,3,0,60,0
609,0,0,0,0,28,0
610,0,0,6,0,76,0
611,0,1,3,0,144,0
612,0,4,3,0,195,0
613,0,0,6,0,76,0
614,0,2,3,0,350,0
615,0,0,6,0,175,0
616,0,0,0,0,229,0
617,0,2,6,0,206,0
618,0,1,6,0,32,0
619,3,4,9,0,213,0
620,0,3,3,0,47,0
621,0,0,6,0,45,0
622,0,1,6,0,45,0
623,0,3,6,0,247,0
624,0,2,6,0,324,0
625,0,0,0,0,109,0
626,0,2,3,0,38,0
627,0,1,0,0,44,0
628,0,1,3,0,344,0
629,0,3,21,0,66,0
630,0,0,12,0,49,0
631,0,0,0,0,47,0
632,0,0,0,0,70,0
633,0,0,0,0,199,0
634,0,1,0,0,231,0
635,0,3,3,0,60,0
636,0,2,0,0,90,0
637,0,0,3,0,191,0
638,0,2,3,0,73,0
639,0,0,0,0,52,0
640,0,1,0,0,34,0
641,0,0,3,0,73,0
642,0,0,3,0,44,0
643,0,0,6,0,51,0
644,0,0,9,0,87,0
645,0,2,6,0,199,0
646,0,1,6,21,306,0
647,1,3,0,0,286,0
648,0,0,0,0,64,0
649,0,0,6,0,38,0
650,0,0,3,0,84,0
651,0,1,0,0,158,0
652,0,1,0,0,37,0
653,0,0,3,0,78,0
654,0,0,3,0,294,0
655,0,0,0,0,62,0
656,0,0,3,0,65,0
657,0,0,6,0,77,0
658,0,1,0,0,192,0
659,0,1,0,0,316,0
660,1,1,0,0,155,0
661,0,2,0,0,47,0
662,0,0,9,0,38,0
663,0,0,3,0,46,0
664,0,0,0,0,36,0
665,0,0,0,0,43,0
666,0,0,3,0,51,0
667,0,0,6,0,40,0
668,0,0,6,0,35,0
669,0,0,3,0,73,0
670,0,1,0,0,167,0
671,0,0,3,0,240,0
672,0,0,3,0,96,0
673,0,1,6,0,51,0
674,0,0,3,0,41,0
675,0,1,0,0,28,0
676,0,0,3,0,33,0
677,0,0,0,0,56,0
678,0,0,3,0,34,0
679,0,1,3,0,39,0
680,0,1,3,0,78,0
681,0,1,0,0,92,0
682,0,0,3,0,52,0
683,0,0,6,0,99,0
684,1,1,3,0,58,0
685,0,1,3,0,48,0
686,0,2,3,0,194,0
687,0,0,0,0,33,0
688,0,1,3,0,37,0
689,0,0,0,0,64,0
690,0,1,6,0,52,0
691,0,0,0,0,65,0
692,0,0,3,0,221,0
693,0,0,0,0,198,0
694,0,1,0,0,131,0
695,0,0,3,0,71,0
696,0,0,3,0,48,0
697,0,0,0,0,43,0
698,0,0,6,0,161,0
699,0,0,3,0,75,0
700,0,0,3,0,51,0
701,0,0,3,0,72,0
702,0,0,3,0,139,0
703,0,0,0,0,99,0
704,0,0,3,0,64,0
705,0,0,0,0,56,0
706,0,2,3,0,44,0
707,0,0,6,0,121,0
708,0,0,0,0,61,0
709,0,0,6,0,38,0
710,0,0,3,0,92,0
711,0,0,3,0,43,0
712,0,0,3,0,42,0
713,0,0,0,0,76,0
714,0,0,0,0,49,0
715,0,1,3,0,38,0
716,0,2,0,0,81,0
717,0,0,6,0,42,0
718,0,0,0,0,33,0
719,0,0,3,0,51,0
720,0,0,6,0,21,0
721,0,0,0,0,31,0
722,0,1,0,0,45,0
723,0,2,0,0,44,0
724,0,0,0,0,37,0
725,0,0,0,0,47,0
726,0,0,0,0,45,0
727,0,0,0,0,23,0
728,0,0,3,0,53,0
729,0,1,9,0,52,0
730,0,1,0,0,29,0
731,0,0,3,0,55,0
732,0,0,0,0,39,0
733,0,0,0,0,27,0
734,0,0,0,0,74,0
735,0,0,6,0,60,0
736,0,0,3,0,57,0
737,0,1,0,1,138,0
738,0,0,0,0,59,0
739,0,0,3,0,26,0
740,0,0,0,1,52,0
741,0,0,3,0,53,0
742,0,1,3,0,20,0
743,0,1,6,0,56,0
744,0,0,3,0,123,0
745,0,0,3,0,96,0
746,0,0,3,0,183,0
747,1,1,3,0,121,0
748,0,0,0,0,43,0
749,0,0,0,0,65,0
750,0,0,0,0,110,0
751,0,0,3,0,21,0
752,0,0,3,0,649,0
753,0,0,0,0,284,0
754,0,0,3,0,68,0
755,0,0,0,0,169,0
756,1,3,6,0,80,0
757,0,0,0,0,23,0
758,0,1,3,2,524,0
759,0,1,0,0,135,0
760,0,0,0,2,126,0
761,0,0,0,0,63,0
762,0,0,0,0,17,0
763,0,1,0,0,89,0
764,0,0,0,0,109,0
765,0,0,6,0,12,0
766,0,0,0,0,25,0
767,0,1,0,0,58,0
768,0,1,3,0,13,0
769,0,0,0,0,40,0
770,0,0,3,0,54,0
771,0,0,0,0,24,0
772,0,0,6,0,16,0
773,0,0,0,0,27,0
774,0,0,3,0,15,0
775,0,1,0,0,27,0
776,0,1,3,0,25,0
777,0,0,0,0,26,0
778,0,0,0,0,22,0
779,0,1,0,0,11,0
780,0,0,3,0,48,0
781,0,1,0,0,25,0
782,0,0,0,0,22,0
783,0,2,0,0,158,0
784,0,1,0,0,42,0
785,0,0,3,0,22,0
786,0,0,0,0,96,0
787,0,1,0,0,20,0
788,0,0,0,0,29,0
789,0,0,3,0,16,0
790,0,0,0,0,42,0
791,0,0,0,0,17,0
792,1,1,0,2,112,0
793,0,0,0,0,6,0
794,0,0,3,0,13,0
795,0,0,0,0,58,0
